Chip,Plate_Location,Population_Name,no_accent_pop_name,Sample,CEL_file_name,Sex,Paternal_ID,Maternal_ID,Phenotype,Notes,Owner,Private/Public,City,State/Province,Country,Region,Latitude,Longitude,Year,Include_in_chip_manuscript
24,A05,Jacobina2016,Jacobina2016,Jac16_101,Jac16_101,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,A06,Jacobina2016,Jacobina2016,Jac16_102,Jac16_102,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,A07,Jacobina2016,Jacobina2016,Jac16_103,Jac16_103,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,A08,Jacobina2016,Jacobina2016,Jac16_104,Jac16_104,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,A09,Jacobina2016,Jacobina2016,Jac16_105,Jac16_105,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,A10,Jacobina2016,Jacobina2016,Jac16_106,Jac16_106,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,A11,Jacobina2016,Jacobina2016,Jac16_107,Jac16_107,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,A12,Jacobina2016,Jacobina2016,Jac16_108,Jac16_108,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B01,Jacobina2016,Jacobina2016,Jac16_109,Jac16_109,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B02,Jacobina2016,Jacobina2016,Jac16_110,Jac16_110,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B03,Jacobina2016,Jacobina2016,Jac16_111,Jac16_111,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B04,Jacobina2016,Jacobina2016,Jac16_112,Jac16_112,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B05,Jacobina2016,Jacobina2016,Jac16_113,Jac16_113,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B06,Jacobina2016,Jacobina2016,Jac16_114,Jac16_114,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B07,Jacobina2016,Jacobina2016,Jac16_115,Jac16_115,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B08,Jacobina2016,Jacobina2016,Jac16_116,Jac16_116,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B09,Jacobina2016,Jacobina2016,Jac16_117,Jac16_117,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B10,Jacobina2016,Jacobina2016,Jac16_118,Jac16_118,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B11,Jacobina2016,Jacobina2016,Jac16_119,Jac16_119,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,B12,Jacobina2016,Jacobina2016,Jac16_120,Jac16_120,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C01,Jacobina2016,Jacobina2016,Jac16_121,Jac16_121,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C02,Jacobina2016,Jacobina2016,Jac16_122,Jac16_122,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C03,Jacobina2016,Jacobina2016,Jac16_123,Jac16_123,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C04,Jacobina2016,Jacobina2016,Jac16_124,Jac16_124,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C05,Jacobina2016,Jacobina2016,Jac16_125,Jac16_125,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C06,Jacobina2016,Jacobina2016,Jac16_126,Jac16_126,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C07,Jacobina2016,Jacobina2016,Jac16_127,Jac16_127,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C08,Jacobina2016,Jacobina2016,Jac16_128,Jac16_128,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C09,Jacobina2016,Jacobina2016,Jac16_129,Jac16_129,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C10,Jacobina2016,Jacobina2016,Jac16_130,Jac16_130,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C11,Jacobina2016,Jacobina2016,Jac16_132,Jac16_132,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,C12,Jacobina2016,Jacobina2016,Jac16_134,Jac16_134,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D01,Jacobina2016,Jacobina2016,Jac16_139,Jac16_139,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D02,Jacobina2016,Jacobina2016,Jac16_140,Jac16_140,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D03,Jacobina2016,Jacobina2016,Jac16_141,Jac16_141,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D04,Jacobina2016,Jacobina2016,Jac16_142,Jac16_142,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D05,Jacobina2016,Jacobina2016,Jac16_143,Jac16_143,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D06,Jacobina2016,Jacobina2016,Jac16_144,Jac16_144,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D07,Jacobina2016,Jacobina2016,Jac16_006,Jac16_006,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D08,Jacobina2016,Jacobina2016,Jac16_007,Jac16_007,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D09,Jacobina2016,Jacobina2016,Jac16_008,Jac16_008,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D10,Jacobina2016,Jacobina2016,Jac16_009,Jac16_009,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D11,Jacobina2016,Jacobina2016,Jac16_010,Jac16_010,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,D12,Jacobina2016,Jacobina2016,Jac16_012,Jac16_012,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E01,Jacobina2016,Jacobina2016,Jac16_013,Jac16_013,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E02,Jacobina2016,Jacobina2016,Jac16_014,Jac16_014,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E03,Jacobina2016,Jacobina2016,Jac16_050,Jac16_050,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E04,Jacobina2016,Jacobina2016,Jac16_051,Jac16_051,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E05,Jacobina2016,Jacobina2016,Jac16_053,Jac16_053,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E06,Jacobina2016,Jacobina2016,Jac16_054,Jac16_054,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E07,Jacobina2016,Jacobina2016,Jac16_058,Jac16_058,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E08,Jacobina2016,Jacobina2016,Jac16_061,Jac16_061,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E09,Jacobina2016,Jacobina2016,Jac16_062,Jac16_062,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E10,Jacobina2016,Jacobina2016,Jac16_064,Jac16_064,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E11,Jacobina2016,Jacobina2016,Jac16_066,Jac16_066,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,E12,Jacobina2016,Jacobina2016,Jac16_067,Jac16_067,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F01,Jacobina2016,Jacobina2016,Jac16_068,Jac16_068,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F02,Jacobina2016,Jacobina2016,Jac16_070,Jac16_070,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F03,Jacobina2016,Jacobina2016,Jac16_071,Jac16_071,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F04,Jacobina2016,Jacobina2016,Jac16_072,Jac16_072,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F05,Jacobina2016,Jacobina2016,Jac16_073,Jac16_073,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F06,Jacobina2016,Jacobina2016,Jac16_074,Jac16_074,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F07,Jacobina2016,Jacobina2016,Jac16_076,Jac16_076,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F08,Jacobina2016,Jacobina2016,Jac16_077,Jac16_077,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F09,Jacobina2016,Jacobina2016,Jac16_078,Jac16_078,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F10,Jacobina2016,Jacobina2016,Jac16_079,Jac16_079,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F11,Jacobina2016,Jacobina2016,Jac16_080,Jac16_080,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,F12,Jacobina2016,Jacobina2016,Jac16_082,Jac16_082,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G01,Jacobina2016,Jacobina2016,Jac16_083,Jac16_083,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G02,Jacobina2016,Jacobina2016,Jac16_084,Jac16_084,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G03,Jacobina2016,Jacobina2016,Jac16_085,Jac16_085,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G04,Jacobina2016,Jacobina2016,Jac16_086,Jac16_086,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G05,Jacobina2016,Jacobina2016,Jac16_087,Jac16_087,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G06,Jacobina2016,Jacobina2016,Jac16_088,Jac16_088,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G07,Jacobina2016,Jacobina2016,Jac16_089,Jac16_089,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G08,Jacobina2016,Jacobina2016,Jac16_090,Jac16_090,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G09,Jacobina2016,Jacobina2016,Jac16_091,Jac16_091,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G10,Jacobina2016,Jacobina2016,Jac16_092,Jac16_092,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G11,Jacobina2016,Jacobina2016,Jac16_093,Jac16_093,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,G12,Jacobina2016,Jacobina2016,Jac16_094,Jac16_094,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H01,Jacobina2016,Jacobina2016,Jac16_095,Jac16_095,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H02,Jacobina2016,Jacobina2016,Jac16_096,Jac16_096,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H03,Jacobina2016,Jacobina2016,Jac16_001,Jac16_001,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H04,Jacobina2016,Jacobina2016,Jac16_002,Jac16_002,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H05,Jacobina2016,Jacobina2016,Jac16_003,Jac16_003,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H06,Jacobina2016,Jacobina2016,Jac16_004,Jac16_004,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H07,Jacobina2016,Jacobina2016,Jac16_005,Jac16_005,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H08,Jacobina2016,Jacobina2016,Jac16_145,Jac16_145,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H09,Jacobina2016,Jacobina2016,Jac16_146,Jac16_146,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H10,Jacobina2016,Jacobina2016,Jac16_147,Jac16_147,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
24,H11,Jacobina2016,Jacobina2016,Jac16_150,Jac16_150,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,A01,Jacobina2016,Jacobina2016,Jac16_153,Jac16_153,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,A02,Jacobina2016,Jacobina2016,Jac16_163,Jac16_155,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,A03,Jacobina2016,Jacobina2016,Jac16_176,Jac16_156,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,A04,Jacobina2016,Jacobina2016,Jac16_184,Jac16_157,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,A05,Jacobina,Jacobina,Jac_62,Jac16_158,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,A06,Jacobina,Jacobina,Jac_70,Jac16_160,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,A07,Jacobina,Jacobina,Jac_78,Jac16_161,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,A08,Jacobina,Jacobina,Jac_86,Jac16_162,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,A09,Jacobina,Jacobina,Jac_100,Jac16_163,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,A10,Burkina_Faso,Burkina_Faso,BF15_4_015,Jac16_164,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,A11,Burkina_Faso,Burkina_Faso,BF15_5_025,Jac16_167,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,A12,Burkina_Faso,Burkina_Faso,BF15_8_040,Jac16_169,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,B01,Jacobina2016,Jacobina2016,Jac16_155,Jac16_170,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,B02,Jacobina2016,Jacobina2016,Jac16_164,Jac16_173,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,B03,Jacobina2016,Jacobina2016,Jac16_177,Jac16_174,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,B04,Jacobina,Jacobina,Jac_55,Jac16_175,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,B05,Jacobina,Jacobina,Jac_63,Jac16_176,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,B06,Jacobina,Jacobina,Jac_71,Jac16_177,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,B07,Jacobina,Jacobina,Jac_79,Jac16_178,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,B08,Jacobina,Jacobina,Jac_87,Jac16_179,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,B09,Burkina_Faso,Burkina_Faso,BF15_3_002,Jac16_180,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,B10,Burkina_Faso,Burkina_Faso,BF15_4_016,Jac16_181,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,B11,Burkina_Faso,Burkina_Faso,BF15_5_026,Jac16_182,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,B12,Burkina_Faso,Burkina_Faso,BF15_8_041,Jac16_183,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,C01,Jacobina2016,Jacobina2016,Jac16_156,Jac16_184,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,C02,Jacobina2016,Jacobina2016,Jac16_167,Jac_55,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,C03,Jacobina2016,Jacobina2016,Jac16_178,Jac_56,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,C04,Jacobina,Jacobina,Jac_56,Jac_57,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,C05,Jacobina,Jacobina,Jac_64,Jac_58,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,C06,Jacobina,Jacobina,Jac_72,Jac_59,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,C07,Jacobina,Jacobina,Jac_80,Jac_60,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,C08,Jacobina,Jacobina,Jac_88,Jac_61,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,C09,Burkina_Faso,Burkina_Faso,BF15_3_005,Jac_62,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,C10,Burkina_Faso,Burkina_Faso,BF15_4_017,Jac_63,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,C11,Burkina_Faso,Burkina_Faso,BF15_7_031,Jac_64,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,C12,SNPtest,SNPtest,ChikV_B1,Jac_65,,,,,,Ben Evans,,SNPtest,,,,,,,
25,D01,Jacobina2016,Jacobina2016,Jac16_157,Jac_66,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,D02,Jacobina2016,Jacobina2016,Jac16_169,Jac_67,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,D03,Jacobina2016,Jacobina2016,Jac16_179,Jac_68,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,D04,Jacobina,Jacobina,Jac_57,Jac_69,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,D05,Jacobina,Jacobina,Jac_65,Jac_70,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,D06,Jacobina,Jacobina,Jac_73,Jac_71,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,D07,Jacobina,Jacobina,Jac_81,Jac_72,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,D08,Jacobina,Jacobina,Jac_89,Jac_73,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,D09,Burkina_Faso,Burkina_Faso,BF15_3_006,Jac_74,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,D10,Burkina_Faso,Burkina_Faso,BF15_4_019,Jac_75,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,D11,Burkina_Faso,Burkina_Faso,BF15_7_032,Jac_76,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,D12,SNPtest,SNPtest,ChikV_E2,Jac_77,,,,,,Ben Evans,,SNPtest,,,,,,,
25,E01,Jacobina2016,Jacobina2016,Jac16_158,Jac_78,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,E02,Jacobina2016,Jacobina2016,Jac16_170,Jac_79,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,E03,Jacobina2016,Jacobina2016,Jac16_180,Jac_80,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,E04,Jacobina,Jacobina,Jac_58,Jac_81,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,E05,Jacobina,Jacobina,Jac_66,Jac_82,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,E06,Jacobina,Jacobina,Jac_74,Jac_83,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,E07,Jacobina,Jacobina,Jac_82,Jac_84,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,E08,Jacobina,Jacobina,Jac_96,Jac_85,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,E09,Burkina_Faso,Burkina_Faso,BF15_3_007,Jac_86,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,E10,Burkina_Faso,Burkina_Faso,BF15_4_020,Jac_87,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,E11,Burkina_Faso,Burkina_Faso,BF15_8_035,Jac_88,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,E12,SNPtest,SNPtest,ChikV_C3,Jac_89,,,,,,Ben Evans,,SNPtest,,,,,,,
25,F01,Jacobina2016,Jacobina2016,Jac16_160,Jac_96,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,F02,Jacobina2016,Jacobina2016,Jac16_173,Jac_97,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,F03,Jacobina2016,Jacobina2016,Jac16_181,Jac_98,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,F04,Jacobina,Jacobina,Jac_59,Jac_99,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,F05,Jacobina,Jacobina,Jac_67,Jac_100,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,F06,Jacobina,Jacobina,Jac_75,BF15_3_002,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,F07,Jacobina,Jacobina,Jac_83,BF15_3_005,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,F08,Jacobina,Jacobina,Jac_97,BF15_3_006,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,F09,Burkina_Faso,Burkina_Faso,BF15_3_008,BF15_3_007,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,F10,Burkina_Faso,Burkina_Faso,BF15_5_021,BF15_3_008,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,F11,Burkina_Faso,Burkina_Faso,BF15_8_036,BF15_3_009,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,F12,SNPtest,SNPtest,ChikV_C4,BF15_3_010,,,,,,Ben Evans,,SNPtest,,,,,,,
25,G01,Jacobina2016,Jacobina2016,Jac16_161,BF15_4_015,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,G02,Jacobina2016,Jacobina2016,Jac16_174,BF15_4_016,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,G03,Jacobina2016,Jacobina2016,Jac16_182,BF15_4_017,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,G04,Jacobina,Jacobina,Jac_60,BF15_4_019,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,G05,Jacobina,Jacobina,Jac_68,BF15_4_020,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,G06,Jacobina,Jacobina,Jac_76,BF15_5_021,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,G07,Jacobina,Jacobina,Jac_84,BF15_5_022,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,G08,Jacobina,Jacobina,Jac_98,BF15_5_023,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,G09,Burkina_Faso,Burkina_Faso,BF15_3_009,BF15_5_025,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,G10,Burkina_Faso,Burkina_Faso,BF15_5_022,BF15_5_026,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,G11,Burkina_Faso,Burkina_Faso,BF15_8_038,BF15_7_031,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,G12,SNPtest,SNPtest,ChikV_D4,BF15_7_032,,,,,,Ben Evans,,SNPtest,,,,,,,
25,H01,Jacobina2016,Jacobina2016,Jac16_162,BF15_8_035,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,H02,Jacobina2016,Jacobina2016,Jac16_175,BF15_8_036,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,H03,Jacobina2016,Jacobina2016,Jac16_183,BF15_8_038,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,2016,
25,H04,Jacobina,Jacobina,Jac_61,BF15_8_039,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,H05,Jacobina,Jacobina,Jac_69,BF15_8_040,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,H06,Jacobina,Jacobina,Jac_77,BF15_8_041,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,H07,Jacobina,Jacobina,Jac_85,ChikV_B2,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,H08,Jacobina,Jacobina,Jac_99,ChikV_E3,,,,,,Ben Evans,,Jacobina,Bahia,Brazil,New_World,,,,
25,H09,Burkina_Faso,Burkina_Faso,BF15_3_010,ChikV_C3,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,H10,Burkina_Faso,Burkina_Faso,BF15_5_023,ChikV_C4,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
25,H11,Burkina_Faso,Burkina_Faso,BF15_8_039,ChikV_D5,,,,,,Ben Evans,,,,Burkina_Faso,Africa,,,,
26,A01,Walton,Walton,walton2_A01,walton2_A01,,,,,,Ben Evans,,,,Walton,,,,,
26,A02,Walton,Walton,walton2_A02,walton2_A02,,,,,,Ben Evans,,,,Walton,,,,,
26,A03,Walton,Walton,walton2_A03,walton2_A03,,,,,,Ben Evans,,,,Walton,,,,,
26,A04,Walton,Walton,walton2_A04,walton2_A04,,,,,,Ben Evans,,,,Walton,,,,,
26,A05,Walton,Walton,walton2_A05,walton2_A05,,,,,,Ben Evans,,,,Walton,,,,,
26,A06,Walton,Walton,walton2_A06,walton2_A06,,,,,,Ben Evans,,,,Walton,,,,,
26,A07,Walton,Walton,walton2_A07,walton2_A07,,,,,,Ben Evans,,,,Walton,,,,,
26,A08,Walton,Walton,walton2_A08,walton2_A08,,,,,,Ben Evans,,,,Walton,,,,,
26,A09,Walton,Walton,walton2_A09,walton2_A09,,,,,,Ben Evans,,,,Walton,,,,,
26,A10,Walton,Walton,walton2_A10,walton2_A10,,,,,,Ben Evans,,,,Walton,,,,,
26,A11,Walton,Walton,walton2_A11,walton2_A11,,,,,,Ben Evans,,,,Walton,,,,,
